Label,Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed,source_machine,source_workflow
train-2,c2,chipseq,14981000,BIGWIG,803790497,109513,129.8,2013089792,4368807514,2584789717,6,4096,1972019200,2031968256,16106127360,2013786112,692664263,692664263,2585386823,c2,chipseq
train-2,c2,chipseq,14981000,PHANTOMPEAKQUALTOOLS,803790497,197461,51.5,696995840,4711864091,4007364259,6,0,1069146112,1748721664,16106127360,696995840,692664890,692664890,2585386823,c2,chipseq
train-2,c2,chipseq,14981000,PICARD_METRICS,803790497,50652,114.4,990593024,3880124343,687352,6,0,704512,19849572352,16106127360,990593024,3850271536,3850271536,2585386823,c2,chipseq
train-2,c2,chipseq,29962000,PHANTOMPEAKQUALTOOLS,1604989437,421628,47.3,1273139200,9165230899,7827387832,6,1323216896,2064240640,2324946944,16106127360,1273139200,1325488683,1325488683,5170796515,c2,chipseq
train-2,c2,chipseq,29962000,BIGWIG,1604989437,228167,131.5,2013339648,10289818195,6519832011,6,458752,5175291904,2031968256,16106127360,2014208000,1325488056,1325488056,5170796515,c2,chipseq
train-2,c2,chipseq,23902700,MACS2,1236479068,272299,105.0,565710848,7251100594,3993279828,6,965529600,2537431040,1606123520,16106127360,1145716736,2293266616,2293266616,4122288528,c2,chipseq
train-2,c2,chipseq,23902700,PLOTFINGERPRINT,1236479068,156065,596.7,1021767680,94698400546,25324743,8,4886528,4120576,3513118720,16106127360,1347461120,2293265776,2293265776,4122288528,c2,chipseq
train-2,c2,chipseq,29962000,PICARD_METRICS,1604989437,86051,107.5,1497944064,4513480079,689271,6,0,704512,19849572352,16106127360,1497944064,4483095329,4483095329,5170796515,c2,chipseq
train-2,c2,chipseq,3745300,BIGWIG,201226407,37785,123.4,2012889088,880112938,491503039,6,179544064,373641216,2031968256,16106127360,2013159424,184085402,184085402,646348142,c2,chipseq
train-2,c2,chipseq,2987900,MACS2,155106475,38271,110.5,176959488,1000541820,541103455,6,137904128,342118400,1223823360,16106127360,227209216,326711297,326711297,515279642,c2,chipseq
train-2,c2,chipseq,3745300,PHANTOMPEAKQUALTOOLS,201226407,44302,62.2,240107520,1212226323,1017975967,6,0,276135936,1291915264,16106127360,240107520,184086031,184086031,646348142,c2,chipseq
train-2,c2,chipseq,2987900,PLOTFINGERPRINT,155106475,59792,499.8,902877184,34797832759,12457525,8,9293824,2400256,3630948352,16106127360,1290420224,326710457,326710457,515279642,c2,chipseq
train-2,c2,chipseq,3745300,PICARD_METRICS,201226407,21998,128.6,890085376,3369885681,685756,6,0,704512,19849572352,16106127360,893616128,3341692677,3341692677,646348142,c2,chipseq
train-2,c2,chipseq,11951400,PLOTPROFILE,619328932,391318,646.3,1595015168,2304658738,706155595,8,75689984,409583616,2264104960,16106127360,2205888512,113626577,113626577,2061152877,c2,chipseq
train-2,c2,chipseq,1872700,PLOTPROFILE,100713019,379620,672.5,1532162048,2335694017,606584772,8,10194944,309936128,2288889856,16106127360,2152480768,22689652,22689652,323191186,c2,chipseq
test,c2,chipseq,191221075,PLOTPROFILE,8712302981,398917,616.0,1580834816,2833378857,857022521,8,504553472,560476160,2330226688,16106127360,2210013184,756892054,756892054,32978181418,c2,chipseq
train-2,c2,chipseq,23902700,PLOTPROFILE,1236479068,395827,635.8,1818664960,2275241684,767588243,8,129355776,471011328,2397310976,16106127360,2206019584,200843673,200843673,4122288528,c2,chipseq
train-2,c2,chipseq,186800,PLOTPROFILE,9697091,365753,689.5,1576419328,2292175270,512104568,8,1474560,214630400,2329268224,16106127360,2244530176,9411137,9411137,32214839,c2,chipseq
train-2,c2,chipseq,1494000,PLOTPROFILE,77656954,385574,667.5,1580318720,2349798109,601474619,8,8597504,304824320,2353991680,16106127360,2270593024,20369964,20369964,257651332,c2,chipseq
train-2,c2,chipseq,1494000,MACS2_ANNOTATE,77656954,75739,98.9,1304059904,905220918,204544156,6,146038784,204574720,1315758080,16106127360,1305120768,3299672059,3299672059,257651332,c2,chipseq
train-2,c2,chipseq,234100,PLOTPROFILE,12585529,364433,696.2,1557520384,2273797693,520701592,8,3133440,223346688,2293702656,16106127360,2184802304,9663410,9663410,40398757,c2,chipseq
train-2,c2,chipseq,186800,MACS2_ANNOTATE,9697091,74265,99.9,1319092224,905217208,204541059,6,0,204550144,1331023872,16106127360,1319092224,3299671671,3299671671,32214839,c2,chipseq
train-2,c2,chipseq,2987900,PLOTPROFILE,155106475,385811,665.6,1585963008,2329253587,626980979,8,16453632,330387456,2332860416,16106127360,2257821696,30182965,30182965,515279642,c2,chipseq
train-2,c2,chipseq,119847942,PLOTPROFILE,6392794687,402128,612.9,1577078784,2835482381,853951565,8,508071936,557391872,2331258880,16106127360,2263638016,772058107,772058107,20683131816,c2,chipseq
test,c2,chipseq,191221075,MACS2_ANNOTATE,8712302981,73444,99.9,1344376832,913404762,210405269,6,946176,210423808,1356365824,16106127360,1344376832,3300616140,3300616140,32978181418,c2,chipseq
test,c2,chipseq,239695842,PLOTPROFILE,11412781063,414669,595.7,1561509888,3252384822,867478467,8,789454848,570920960,2311168000,16106127360,2235428864,1231910945,1231910945,41366257414,c2,chipseq
train-2,c2,chipseq,47805300,PLOTPROFILE,2468333736,404125,626.2,1574850560,2413558937,823958066,8,229949440,527392768,2352549888,16106127360,2192437248,339228767,339228767,8244555575,c2,chipseq
train-2,c2,chipseq,59924000,PLOTPROFILE,3204537970,399470,617.9,1579704320,2546496198,838011142,8,301944832,541442048,2302631936,16106127360,2184437760,446096987,446096987,10341579155,c2,chipseq
train-2,c2,chipseq,47805300,MACS2_ANNOTATE,2468333736,73278,99.7,1326821376,907712885,206339641,6,524288,206360576,1338822656,16106127360,1326821376,3299960837,3299960837,8244555575,c2,chipseq
train-2,c2,chipseq,747000,PLOTPROFILE,38857457,377957,676.5,1521954816,2352265808,575256765,8,4198400,278495232,2260086784,16106127360,2199883776,13231339,13231339,128829560,c2,chipseq
train-2,c2,chipseq,747000,MACS2_ANNOTATE,38857457,72616,99.9,1319116800,905220033,204543493,6,4096,204574720,1331032064,16106127360,1319116800,3299671960,3299671960,128829560,c2,chipseq
train-2,c2,chipseq,936400,PLOTPROFILE,50401769,373219,681.5,1497214976,2364701635,578879107,8,5079040,282124288,2263322624,16106127360,2103521280,14288155,14288155,161603717,c2,chipseq
train-2,c2,chipseq,95610575,MACS2_ANNOTATE,4925423347,73017,99.8,1335185408,910229009,208142156,6,581632,208166912,1346822144,16106127360,1335185408,3300250853,3300250853,16489096542,c2,chipseq
train-2,c2,chipseq,95610575,PLOTPROFILE,4925423347,405302,613.5,1587499008,2641790094,841228115,8,364179456,544681984,2340880384,16106127360,2239848448,536159811,536159811,16489096542,c2,chipseq
train-2,c2,chipseq,373500,PLOTPROFILE,19409231,374726,679.2,1548529664,2374141780,549534418,8,2269184,252506112,2293268480,16106127360,2181681152,10993630,10993630,64410389,c2,chipseq
train-2,c2,chipseq,7490500,PLOTPROFILE,402364800,386760,655.8,1553825792,2319984405,672650790,8,41955328,376070144,2281807872,16106127360,2211024896,78821365,78821365,1292690384,c2,chipseq
train-2,c2,chipseq,373500,MACS2_ANNOTATE,19409231,71011,99.8,1211854848,905219162,204542817,6,4096,204574720,1223479296,16106127360,1305194496,3299671858,3299671858,64410389,c2,chipseq
train-2,c2,chipseq,468200,PLOTPROFILE,25209271,379381,685.0,1563930624,2369020128,555002802,8,2691072,258023424,2324983808,16106127360,2193674240,11535332,11535332,80802540,c2,chipseq
train-2,c2,chipseq,5975700,PLOTPROFILE,309971023,383211,659.2,1543147520,2282687125,662029651,8,33157120,365441024,2288451584,16106127360,2170331136,49217032,49217032,1030577327,c2,chipseq
train-2,c2,chipseq,5975700,MACS2_ANNOTATE,309971023,70804,99.9,1209741312,905295266,204597994,6,12288,204611584,1221505024,16106127360,1305296896,3299680776,3299680776,1030577327,c2,chipseq
train-2,c2,chipseq,11951400,MACS2_ANNOTATE,619328932,71480,99.5,1209126912,905508292,204751771,6,36864,204771328,1220530176,16106127360,1306370048,3299705540,3299705540,2061152877,c2,chipseq
train-2,c2,chipseq,14981000,PLOTPROFILE,803790497,393440,638.4,1543880704,2320614259,741927394,8,85655552,445353984,2305564672,16106127360,2197598208,140260803,140260803,2585386823,c2,chipseq
train-2,c2,chipseq,29962000,PLOTPROFILE,1604989437,399838,631.6,1537568768,2295644154,799746431,8,166940672,503177216,2295345152,16106127360,2246922240,252121220,252121220,5170796515,c2,chipseq
train-2,c2,chipseq,23902700,MACS2_ANNOTATE,1236479068,72258,99.7,1321029632,905896118,205031241,6,569344,205049856,1333047296,16106127360,1321029632,3299750458,3299750458,4122288528,c2,chipseq
train-2,c2,chipseq,3745300,PLOTPROFILE,201226407,386516,660.8,1559465984,2307467169,634394771,8,22458368,337793024,2325803008,16106127360,2195959808,35006800,35006800,646348142,c2,chipseq
train-2,c2,chipseq,2987900,MACS2_ANNOTATE,155106475,71318,99.9,1319284736,905239325,204557574,6,4096,204578816,1331027968,16106127360,1319284736,3299674222,3299674222,515279642,c2,chipseq
test,c2,chipseq,22446260,FASTQC,983915695,79548,101.8,1040723968,999454593,1911406,6,12849152,2068480,4476416000,16106127360,1040723968,983915695,3793245764,3793245764,c2,chipseq
test,c2,chipseq,22446260,TRIMGALORE,983915695,181765,418.3,2078515200,17345234164,16299514205,8,2404352,984342528,3198144512,16106127360,2254684160,983915695,3793245764,3793245764,c2,chipseq
test,c2,chipseq,30085123,FASTQC,1401045325,107319,104.3,1084923904,1416578706,1885944,6,0,2052096,4552617984,16106127360,1084923904,1401045325,5058052541,5058052541,c2,chipseq
test,c2,chipseq,30085123,TRIMGALORE,1401045325,248202,432.9,3492098048,23133247339,21668036842,8,161099776,1390993408,4248317952,16106127360,3519377408,1401045325,5058052541,5058052541,c2,chipseq
test,c2,chipseq,22446260,BWA_MEM,983915695,645082,736.5,9334358016,11694505218,6628691433,8,6098345984,1334513664,10544373760,16106127360,9335717888,982185953,3784220267,3793245764,c2,chipseq
test,c2,chipseq,30085123,BWA_MEM,1401045325,799734,780.8,9612611584,13870603525,8953579990,8,1687769088,1890164736,11081666560,16106127360,9613205504,1388841073,5016728573,5058052541,c2,chipseq
test,c2,chipseq,22446260,SORT_BAM,983915695,95919,215.7,5304000512,5981674704,2318126572,6,342417408,2318708736,6714687488,16106127360,5755457536,1333896186,1333896186,3793245764,c2,chipseq
test,c2,chipseq,30085123,SORT_BAM,1401045325,97107,226.8,5606801408,6576708843,2255619749,6,178528256,2256392192,6941368320,16106127360,5759172608,1889340888,1889340888,5058052541,c2,chipseq
test,c2,chipseq,22446260,MERGED_BAM,983915695,323957,115.3,7926411264,5858310799,1178606227,6,78512128,1178632192,20531232768,16106127360,7926411264,1167242415,1167242415,3793245764,c2,chipseq
test,c2,chipseq,30085123,MERGED_BAM,1401045325,376410,117.3,8714084352,6114295804,1246956177,6,121307136,1246990336,20531232768,16106127360,8714084352,1219589547,1219589547,5058052541,c2,chipseq
test,c2,chipseq,22446260,PRESEQ,983915695,129116,100.0,13807616,1175569172,491577,6,13152256,495616,1049554944,16106127360,13807616,1177912325,1177912325,3793245764,c2,chipseq
test,c2,chipseq,22446260,MERGED_BAM_FILTER,983915695,224180,123.9,14995456,4750311292,1801777164,6,1433600,888971264,23379968,16106127360,14995456,1177922323,1177922323,3793245764,c2,chipseq
test,c2,chipseq,30085123,PRESEQ,1401045325,167643,100.3,14450688,1242550687,462960,6,0,462848,1050021888,16106127360,14450688,1246259565,1246259565,5058052541,c2,chipseq
test,c2,chipseq,30085123,MERGED_BAM_FILTER,1401045325,74592,132.5,13737984,2421851611,596289693,6,0,295526400,23379968,16106127360,13869056,1246269563,1246269563,5058052541,c2,chipseq
test,c2,chipseq,22446260,PHANTOMPEAKQUALTOOLS,983915695,283442,50.8,811130880,6619449718,5718279391,6,15085568,1439539200,1863458816,16642998272,811130880,888932627,888932627,3793245764,c2,chipseq
test,c2,chipseq,22446260,BIGWIG,983915695,168481,123.5,2013052928,7510957775,4899488869,6,3518464,3943591936,2032001024,16106127360,2013646848,888932000,888932000,3793245764,c2,chipseq
test,c2,chipseq,22446260,PICARD_METRICS,983915695,88327,83.9,1250144256,4076802293,687919,6,198160384,704512,19849596928,16106127360,1250144256,4046539273,4046539273,3793245764,c2,chipseq
test,c2,chipseq,30085123,PHANTOMPEAKQUALTOOLS,1401045325,83895,58.9,394260480,2231295373,1925102251,6,0,478097408,1445806080,16642998272,394260480,295486954,295486954,5058052541,c2,chipseq
test,c2,chipseq,30085123,BIGWIG,1401045325,61686,124.7,2012815360,1976059351,1175749845,6,0,894251008,2032001024,16106127360,2013138944,295486325,295486325,5058052541,c2,chipseq
test,c2,chipseq,30085123,PLOTFINGERPRINT,1401045325,139512,539.4,1105166336,77830011064,16146983,8,42852352,3543040,3538259968,16106127360,1336885248,1184417184,1184417184,5058052541,c2,chipseq
test,c2,chipseq,30085123,MACS2,1401045325,158675,101.1,540385280,3628488442,2162198208,6,5459968,1680547840,1610424320,16106127360,800899072,1184418024,1184418024,5058052541,c2,chipseq
test,c2,chipseq,30085123,PICARD_METRICS,1401045325,30948,120.4,949084160,3481817088,686120,6,0,704512,21004869632,16106127360,954449920,3453093600,3453093600,5058052541,c2,chipseq
test,c2,chipseq,22446260,PLOTPROFILE,983915695,394245,633.7,1579786240,2275880745,768545911,8,1404928,471969792,2344890368,16106127360,2244972544,196314566,196314566,3793245764,c2,chipseq
test,c2,chipseq,30085123,PLOTPROFILE,1401045325,380743,659.5,1547337728,2303566614,664781600,8,0,368189440,2307895296,16106127360,2185568256,62701792,62701792,5058052541,c2,chipseq
test,c2,chipseq,30085123,MACS2_ANNOTATE,1401045325,72568,99.4,1459724288,950770237,237242497,6,3231744,237260800,1471750144,16106127360,1459724288,3304939512,3304939512,5058052541,c2,chipseq
test,c2,eager,26308272,fastqc,1515197090,104115,186.8,341528576,1561226676,2041890,2,10104832,2371584,3009867776,4294967296,341528576,1515197090,8330435694,8330435694,c2,eager
train-1,c2,eager,1644400,fastqc,111047111,15180,139.9,339288064,146527188,2036527,2,27328512,2379776,3078250496,4294967296,339288064,111047111,520689150,520689150,c2,eager
train-1,c2,eager,13154200,fastqc,885333729,63097,181.2,349315072,920794944,2049678,2,10436608,2396160,3087507456,4294967296,349315072,885333729,4165233066,4165233066,c2,eager
train-1,c2,eager,6577200,fastqc,442941088,34400,184.1,385425408,478400946,2047514,2,0,2371584,3087507456,4294967296,385425408,442941088,2082645444,2082645444,c2,eager
train-1,c2,eager,102800,fastqc,6936992,6498,142.0,336146432,42426007,2013042,2,28672,2351104,3091722240,4294967296,336228352,6936992,32547762,32547762,c2,eager
train-1,c2,eager,3288600,fastqc,221816429,19302,188.0,377929728,257278543,2051962,2,0,2375680,3089522688,4294967296,377929728,221816429,1041322068,1041322068,c2,eager
train-1,c2,eager,822200,fastqc,55489783,8308,178.1,378781696,91033987,2035547,2,0,2367488,3091722240,4294967296,378867712,55489783,260344382,260344382,c2,eager
train-1,c2,eager,205600,fastqc,13863699,6380,170.9,345665536,49335026,2031581,2,0,2396160,3089604608,4294967296,345665536,13863699,65101034,65101034,c2,eager
train-1,c2,eager,411200,fastqc,27757972,7314,171.5,375091200,52668935,2043481,2,0,2396160,3087507456,4294967296,375091200,27757972,130201246,130201246,c2,eager
train-1,c2,eager,25800,fastqc,1745321,4270,158.9,314773504,37246567,2032219,2,0,2404352,3091722240,4294967296,314851328,1745321,8167824,8167824,c2,eager
train-1,c2,eager,51400,fastqc,3472602,4356,176.8,321232896,38951753,2030020,2,0,2416640,3087507456,4294967296,321232896,3472602,16270684,16270684,c2,eager
train-1,c2,eager,822200,adapter_removal,55489783,11501,192.6,198766592,159626391,103956507,8,561152,103976960,18295517184,15032385536,198807552,55489928,260344527,260344382,c2,eager
train-1,c2,eager,3288600,adapter_removal,221816429,45255,185.5,189997056,597561894,415313211,8,0,415338496,18295517184,15032385536,191447040,221816574,1041322213,1041322068,c2,eager
train-1,c2,eager,1644400,adapter_removal,111047111,22472,189.0,189915136,295297721,207930910,8,0,207949824,18295517184,15032385536,189915136,111047256,520689295,520689150,c2,eager
train-1,c2,eager,13154200,adapter_removal,885333729,177865,184.3,204853248,2331725841,1652596089,8,0,1652670464,18295517184,15032385536,204853248,885333874,4165233211,4165233066,c2,eager
train-1,c2,eager,6577200,adapter_removal,442941088,89142,185.2,204161024,1179586499,828512208,8,0,828563456,18295517184,15032385536,204161024,442941233,2082645589,2082645444,c2,eager
test,c2,eager,26308272,adapter_removal,1515197090,360589,182.3,210436096,4412439208,3300335211,8,290816,3300478976,18295517184,15032385536,211013632,1515197235,8330435839,8330435694,c2,eager
train-1,c2,eager,411200,adapter_removal,27757972,6407,184.8,197804032,76042912,52037264,8,2584576,52064256,18296135680,15032385536,197804032,27758117,130201391,130201246,c2,eager
train-1,c2,eager,205600,adapter_removal,13863699,3016,213.8,180203520,39485128,26049326,8,0,26066944,18295517184,15032385536,180203520,13863844,65101179,65101034,c2,eager
train-1,c2,eager,102800,adapter_removal,6936992,1652,208.6,98451456,21182956,13008316,8,0,13029376,18295517184,15032385536,98451456,6937137,32547907,32547762,c2,eager
train-1,c2,eager,25800,adapter_removal,1745321,541,243.3,13393920,18074781,3273625,8,114688,3297280,476905472,15032385536,13393920,1745466,8167969,8167824,c2,eager
train-1,c2,eager,51400,adapter_removal,3472602,925,242.0,12795904,12036145,6492843,8,0,6516736,275070976,15032385536,12795904,3472747,16270829,16270684,c2,eager
train-1,c2,eager,822200,fastqc_after_clipping,55489783,5510,121.8,299864064,36508238,1014708,2,1044480,1175552,3023560704,4294967296,303161344,12492363,65681675,260344382,c2,eager
train-1,c2,eager,3288600,fastqc_after_clipping,221816429,9375,126.3,326967296,73862444,977087,2,0,1138688,3019345920,4294967296,326967296,49861545,262596881,1041322068,c2,eager
train-1,c2,eager,1644400,fastqc_after_clipping,111047111,6353,128.2,308109312,49000165,997870,2,299008,1171456,3019345920,4294967296,308109312,24990619,131384933,520689150,c2,eager
train-1,c2,eager,13154200,fastqc_after_clipping,885333729,28249,105.6,324894720,220590821,969987,2,0,1130496,2941706240,4294967296,324894720,196593946,1050549818,4165233066,c2,eager
train-1,c2,eager,6577200,fastqc_after_clipping,442941088,16171,116.3,362045440,123022542,965329,2,0,1146880,3027746816,4294967296,362045440,99025361,525235969,2082645444,c2,eager
test,c2,eager,26308272,fastqc_after_clipping,1515197090,48242,104.4,337772544,415763680,971182,2,0,1126400,2941706240,4294967296,337772544,391767812,2100725230,8330435694,c2,eager
